id,store_id,modality,source_id,retailer,content,embedding_model,embedding_dim
news_NEWS-00368,USR-021,news,NEWS-00368,Walmart,"Store USR-021 | Portland, OR | Date: 2026-06-22 | Headline: Column: Another Lake County grocery store goes under - Chicago Tribune | Summary: Column: Another Lake County grocery store goes under Chicago Tribune | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00380,USR-022,news,NEWS-00380,Target,"Store USR-022 | Memphis, TN | Date: 2026-04-08 | Headline: 14 new stores coming to Memphis suburbs, from Target to Warby Parker - The Commercial Appeal | Summary: 14 new stores coming to Memphis suburbs, from Target to Warby Parker The Commercial Appeal | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00397,USR-023,news,NEWS-00397,Kroger,"Store USR-023 | Louisville, KY | Date: 2025-11-25 | Headline: Kroger stores in Louisville region closing early for Thanksgiving - WLKY | Summary: Kroger stores in Louisville region closing early for Thanksgiving WLKY | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00441,USR-025,news,NEWS-00441,Albertsons,"Store USR-025 | Milwaukee, WI | Date: 2026-02-06 | Headline: Milwaukee aldermen want city to take action to attract and retain grocery stores, pharmacies - BizTimes - Milwaukee Business News | Summary: Milwaukee aldermen want city to take action to attract and retain grocery stores, pharmacies BizTimes - Milwaukee Business News | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00463,USR-027,news,NEWS-00463,Whole Foods,"Store USR-027 | Tucson, AZ | Date: 2026-02-10 | Headline: Holiday grocery store hours, what retailers are open on New Year's Eve, Day - ABC News - Breaking News, Latest News and Videos | Summary: Holiday grocery store hours, what retailers are open on New Year's Eve, Day ABC News - Breaking News, Latest News and Videos | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00467,USR-027,news,NEWS-00467,Whole Foods,"Store USR-027 | Tucson, AZ | Date: 2026-02-19 | Headline: Trader Joe’s announces new Tucson store as “Coming Soon” to 2150 E. Broadway Blvd. - Real Estate Daily News | Summary: Trader Joe’s announces new Tucson store as “Coming Soon” to 2150 E. Broadway Blvd. Real Estate Daily News | Impact: negative",text-embedding-3-large,3072
news_NEWS-00469,USR-027,news,NEWS-00469,Whole Foods,"Store USR-027 | Tucson, AZ | Date: 2025-10-03 | Headline: Food City closure leaves South Tucson without major grocery store - KGUN 9 | Summary: Food City closure leaves South Tucson without major grocery store KGUN 9 | Impact: negative",text-embedding-3-large,3072
news_NEWS-00473,USR-027,news,NEWS-00473,Whole Foods,"Store USR-027 | Tucson, AZ | Date: 2025-09-30 | Headline: Union finds new urgency as Starbucks shutters 7 Tucson stores & 100s of others across U.S. - Tucson Sentinel | Summary: Union finds new urgency as Starbucks shutters 7 Tucson stores & 100s of others across U.S. Tucson Sentinel | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00496,USR-029,news,NEWS-00496,Walgreens,"Store USR-029 | Sacramento, CA | Date: 2023-11-10 | Headline: Sacramento Sheriff, Walgreens go back and forth over retail theft issues - KCRA | Summary: Sacramento Sheriff, Walgreens go back and forth over retail theft issues KCRA | Impact: neutral",text-embedding-3-large,3072
news_NEWS-00499,USR-029,news,NEWS-00499,Walgreens,"Store USR-029 | Sacramento, CA | Date: 2026-02-09 | Headline: Celebrating Black History: Sacramento store owners bring fresh food, opportunity to Arden-Arcade - KCRA | Summary: Celebrating Black History: Sacramento store owners bring fresh food, opportunity to Arden-Arcade KCRA | Impact: neutral",text-embedding-3-large,3072
reviews_REV-USR-001-SITE-006,USR-001,reviews,REV-USR-001-SITE-006,Walmart,Store USR-001 | Source: sitejabber | Sentiment: neutral | I repeatedly provided this evidence to customer service and asked that it be reviewed as part of a meaningful investigation.,text-embedding-3-large,3072
reviews_REV-USR-001-GOOG-002,USR-001,reviews,REV-USR-001-GOOG-002,Walmart,"Store USR-001 | Source: google_news_reviews | Sentiment: negative | 3 Best And 3 Worst Walmart Marketside Subs, According To Customer Reviews Food Republic",text-embedding-3-large,3072
reviews_REV-USR-002-SITE-008,USR-002,reviews,REV-USR-002-SITE-008,Target,"Store USR-002 | Source: sitejabber | Sentiment: neutral | They claim they tried to reach me and I was ""unavailable"".",text-embedding-3-large,3072
reviews_REV-USR-003-SITE-001,USR-003,reviews,REV-USR-003-SITE-001,Kroger,"Store USR-003 | Source: sitejabber | Sentiment: positive | Kroger has a rating of 1.5 stars from 346 reviews, indicating that most customers are generally dissatisfied with their purchases.",text-embedding-3-large,3072
reviews_REV-USR-006-SITE-007,USR-006,reviews,REV-USR-006-SITE-007,Publix,Store USR-006 | Source: sitejabber | Sentiment: negative | The young man lied and said he did it b/c I was rude.,text-embedding-3-large,3072
reviews_REV-USR-009-SITE-005,USR-009,reviews,REV-USR-009-SITE-005,Walgreens,Store USR-009 | Source: sitejabber | Sentiment: neutral | I'm transferring my medication to my local CVS and will be sharing my experience with others.,text-embedding-3-large,3072
reviews_REV-USR-009-GOOG-002,USR-009,reviews,REV-USR-009-GOOG-002,Walgreens,Store USR-009 | Source: google_news_reviews | Sentiment: neutral | Viagra Dallas TX: A Practical Guide to ED Treatment Options in North Texas - Portal CNJ. Viagra Dallas TX: A Practical Guide to ED Treatment Options in North Texas Portal CNJ,text-embedding-3-large,3072
reviews_REV-USR-010-SITE-007,USR-010,reviews,REV-USR-010-SITE-007,Home Depot,"Store USR-010 | Source: sitejabber | Sentiment: neutral | Realizing that my assumption was wrong, I am now going to provide more detail so that people will know why I made the previous remarks.",text-embedding-3-large,3072
reviews_REV-USR-010-GOOG-001,USR-010,reviews,REV-USR-010-GOOG-001,Home Depot,"Store USR-010 | Source: google_news_reviews | Sentiment: neutral | 8 Best Air Purifiers of 2026, Tested by Our Experts - Consumer Reports. 8 Best Air Purifiers of 2026, Tested by Our Experts Consumer Reports",text-embedding-3-large,3072
reviews_REV-USR-012-GOOG-003,USR-012,reviews,REV-USR-012-GOOG-003,Best Buy,Store USR-012 | Source: google_news_reviews | Sentiment: neutral | The Best Smart Thermostats of 2026: Prepare for the Heat - CNET. The Best Smart Thermostats of 2026: Prepare for the Heat CNET,text-embedding-3-large,3072
reviews_REV-USR-015-GOOG-001,USR-015,reviews,REV-USR-015-GOOG-001,Aldi,Store USR-015 | Source: google_news_reviews | Sentiment: neutral | The $2.55 ALDI Find My Husband Adds To Our Grocery List Every Time - Southern Living. The $2.55 ALDI Find My Husband Adds To Our Grocery List Every Time Southern Living,text-embedding-3-large,3072
reviews_REV-USR-016-SITE-005,USR-016,reviews,REV-USR-016-SITE-005,H-E-B,Store USR-016 | Source: sitejabber | Sentiment: negative | For the past 3 to 5 years I've been totally disappointed at H-E-B's customer service.,text-embedding-3-large,3072
reviews_REV-USR-017-SITE-004,USR-017,reviews,REV-USR-017-SITE-004,Meijer,Store USR-017 | Source: sitejabber | Sentiment: neutral | I am tired of having to constantly police your charges and if my M Perk coupons come off my overall charges.,text-embedding-3-large,3072
reviews_REV-USR-017-GOOG-001,USR-017,reviews,REV-USR-017-GOOG-001,Meijer,"Store USR-017 | Source: google_news_reviews | Sentiment: neutral | 8 Supermarket Chains With The Most Unhelpful Staff, According To Reviews - Chowhound. 8 Supermarket Chains With The Most Unhelpful Staff, According To Reviews Chowhound",text-embedding-3-large,3072
reviews_REV-USR-018-SITE-006,USR-018,reviews,REV-USR-018-SITE-006,Safeway,Store USR-018 | Source: sitejabber | Sentiment: negative | I'm sharing my experience to warn others about the poor treatment I received so they can avoid the same frustration and disrespect.,text-embedding-3-large,3072
reviews_REV-USR-018-GOOG-002,USR-018,reviews,REV-USR-018-GOOG-002,Safeway,Store USR-018 | Source: google_news_reviews | Sentiment: neutral | Our Favorite Boston Market Frozen Meal Is So Good We'd Buy It On Repeat - Tasting Table. Our Favorite Boston Market Frozen Meal Is So Good We'd Buy It On Repeat Tasting Table,text-embedding-3-large,3072
reviews_REV-USR-018-GOOG-007,USR-018,reviews,REV-USR-018-GOOG-007,Safeway,"Store USR-018 | Source: google_news_reviews | Sentiment: neutral | The Ultimate Ranking Of Grocery Store Rotisserie Chickens, According To Customers The Takeout",text-embedding-3-large,3072
reviews_REV-USR-020-SITE-006,USR-020,reviews,REV-USR-020-SITE-006,Trader Joe's,"Store USR-020 | Source: sitejabber | Sentiment: neutral | This situation needs to be addressed, and I hope management takes customer treatment more seriously moving forward.",text-embedding-3-large,3072
reviews_REV-USR-021-SITE-003,USR-021,reviews,REV-USR-021-SITE-003,Walmart,"Store USR-021 | Source: sitejabber | Sentiment: negative | While Walmart ultimately provided refunds in some cases, my primary concern is not the refund itself but the apparent lack of investigation into the root causes of these problems.",text-embedding-3-large,3072
reviews_REV-USR-021-GOOG-004,USR-021,reviews,REV-USR-021-GOOG-004,Walmart,Store USR-021 | Source: google_news_reviews | Sentiment: negative | 12 Walmart Products That Have Horrible Customer Reviews - AOL.com.,text-embedding-3-large,3072
reviews_REV-USR-021-GOOG-006,USR-021,reviews,REV-USR-021-GOOG-006,Walmart,Store USR-021 | Source: google_news_reviews | Sentiment: neutral | Customers Are Calling These 3 Items The Best New Frozen Foods At Walmart In 2026 So Far - Mashed.,text-embedding-3-large,3072
reviews_REV-USR-022-SITE-006,USR-022,reviews,REV-USR-022-SITE-006,Target,"Store USR-022 | Source: sitejabber | Sentiment: neutral | This store NEVER, EVER answers the phone for Customer Service…….",text-embedding-3-large,3072
reviews_REV-USR-022-SITE-007,USR-022,reviews,REV-USR-022-SITE-007,Target,"Store USR-022 | Source: sitejabber | Sentiment: negative | Time and again, I've had issues with incorrect deliveries and order pickups where items were missing, only to be met with uncaring and demeaning customer service that places all the blame on me.",text-embedding-3-large,3072
reviews_REV-USR-025-SITE-004,USR-025,reviews,REV-USR-025-SITE-004,Albertsons,Store USR-025 | Source: sitejabber | Sentiment: neutral | I called customer service because me entire order was was over charged $26.49.,text-embedding-3-large,3072
reviews_REV-USR-026-SITE-002,USR-026,reviews,REV-USR-026-SITE-002,Publix,Store USR-026 | Source: sitejabber | Sentiment: neutral | I followed up the next day and in the 3 weeks since I tried 3 times calling Corporate and asked for someone from Publix contact me regarding this treatment of a 10 year customer.,text-embedding-3-large,3072
reviews_REV-USR-026-SITE-005,USR-026,reviews,REV-USR-026-SITE-005,Publix,"Store USR-026 | Source: sitejabber | Sentiment: negative | I dealt with Brianna in that department and she lacks customer service skills, is rude and robotic.",text-embedding-3-large,3072
reviews_REV-USR-027-GOOG-006,USR-027,reviews,REV-USR-027-GOOG-006,Whole Foods,Store USR-027 | Source: google_news_reviews | Sentiment: neutral | Where to get the lowest price on Thanksgiving turkey in 2025 - Living On The Cheap. Where to get the lowest price on Thanksgiving turkey in 2025 Living On The Cheap,text-embedding-3-large,3072
reviews_REV-USR-028-SITE-001,USR-028,reviews,REV-USR-028-SITE-001,CVS,Store USR-028 | Source: sitejabber | Sentiment: neutral | My 87-year-old mom is a loyal long-time CVS customer who spends thousands of dollars in prescriptions and merchandise each year.,text-embedding-3-large,3072
reviews_REV-USR-028-SITE-004,USR-028,reviews,REV-USR-028-SITE-004,CVS,Store USR-028 | Source: sitejabber | Sentiment: neutral | It is obvious CVS does not care about their customers.,text-embedding-3-large,3072
reviews_REV-USR-028-SITE-006,USR-028,reviews,REV-USR-028-SITE-006,CVS,Store USR-028 | Source: sitejabber | Sentiment: negative | NO response from Customer Service after my specific complaint.,text-embedding-3-large,3072
reviews_REV-USR-029-GOOG-001,USR-029,reviews,REV-USR-029-GOOG-001,Walgreens,"Store USR-029 | Source: google_news_reviews | Sentiment: neutral | Harmful, Deadly Pharmacy Errors Persist During Pandemic, CA Complaints Allege - NBC Bay Area. Harmful, Deadly Pharmacy Errors Persist During Pandemic, CA Complaints Allege NBC Bay Area",text-embedding-3-large,3072
reviews_REV-USR-030-SITE-002,USR-030,reviews,REV-USR-030-SITE-002,Home Depot,Store USR-030 | Source: sitejabber | Sentiment: negative | I moved to Moncton in 2019 and purchased everything for my home and all my customers until some of the staff there started getting very rude.,text-embedding-3-large,3072
reviews_REV-USR-031-GOOG-007,USR-031,reviews,REV-USR-031-GOOG-007,Lowe's,"Store USR-031 | Source: google_news_reviews | Sentiment: neutral | Review: Michael David reflects on masters, inspirations, friends at Johnson Lowe - AJC.com. Review: Michael David reflects on masters, inspirations, friends at Johnson Lowe AJC.com",text-embedding-3-large,3072
reviews_REV-USR-032-SITE-005,USR-032,reviews,REV-USR-032-SITE-005,Best Buy,"Store USR-032 | Source: sitejabber | Sentiment: neutral | Today, while trying to inquire and/or speak to a manager, I was transferred 9 times and spent over an hour on the call and still didn't get anywhere.",text-embedding-3-large,3072
reviews_REV-USR-032-GOOG-008,USR-032,reviews,REV-USR-032-GOOG-008,Best Buy,Store USR-032 | Source: google_news_reviews | Sentiment: neutral | Best life insurance companies for seniors of June 2026 - CNBC. Best life insurance companies for seniors of June 2026 CNBC,text-embedding-3-large,3072
reviews_REV-USR-033-SITE-007,USR-033,reviews,REV-USR-033-SITE-007,Dollar General,Store USR-033 | Source: sitejabber | Sentiment: neutral | When I got to the car I added the ticket up and I was not given the sale price.,text-embedding-3-large,3072
reviews_REV-USR-035-SITE-001,USR-035,reviews,REV-USR-035-SITE-001,Aldi,"Store USR-035 | Source: sitejabber | Sentiment: positive | ALDI South Group has a rating of 3.5 stars from 12 reviews, indicating that most customers are generally satisfied with their purchases.",text-embedding-3-large,3072
reviews_REV-USR-038-GOOG-001,USR-038,reviews,REV-USR-038-GOOG-001,Safeway,Store USR-038 | Source: google_news_reviews | Sentiment: neutral | Washington grocery workers may strike following union vote - The Spokesman-Review. Washington grocery workers may strike following union vote The Spokesman-Review,text-embedding-3-large,3072
reviews_REV-USR-040-GOOG-005,USR-040,reviews,REV-USR-040-GOOG-005,Trader Joe's,Store USR-040 | Source: google_news_reviews | Sentiment: neutral | Trader Joe’s opening two locations in New Orleans - fox8live.com. Trader Joe’s opening two locations in New Orleans fox8live.com,text-embedding-3-large,3072
