report_id,store_id,report_date,report_type,severity,issue_category,description,status,reported_by
RPT-USR-094-008,USR-094,2025-09-04,mystery_shop,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,loss_prevention
RPT-USR-094-009,USR-094,2026-01-26,facilities,high,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,store_manager
RPT-USR-094-010,USR-094,2026-01-28,facilities,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,loss_prevention
RPT-USR-094-011,USR-094,2026-04-09,district_visit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,district_manager
RPT-USR-094-012,USR-094,2026-03-25,mystery_shop,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,mystery_shopper
RPT-USR-094-013,USR-094,2026-02-06,facilities,medium,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,loss_prevention
RPT-USR-094-014,USR-094,2026-05-23,safety_audit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,store_manager
RPT-USR-095-001,USR-095,2026-03-06,mystery_shop,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,in_progress,mystery_shopper
RPT-USR-095-002,USR-095,2025-11-30,inventory_audit,low,safety,Blocked emergency exit path noted during walkthrough,in_progress,loss_prevention
RPT-USR-095-003,USR-095,2026-05-30,facilities,low,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,mystery_shopper
RPT-USR-095-004,USR-095,2026-02-01,district_visit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,store_manager
RPT-USR-095-005,USR-095,2026-03-31,loss_prevention,medium,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,mystery_shopper
RPT-USR-095-006,USR-095,2025-11-09,loss_prevention,high,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,district_manager
RPT-USR-095-007,USR-095,2025-09-11,safety_audit,low,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,loss_prevention
RPT-USR-095-008,USR-095,2025-08-24,facilities,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,district_manager
RPT-USR-096-001,USR-096,2025-12-11,district_visit,low,safety,Blocked emergency exit path noted during walkthrough,resolved,district_manager
RPT-USR-096-002,USR-096,2026-01-26,inventory_audit,medium,safety,Blocked emergency exit path noted during walkthrough,open,district_manager
RPT-USR-096-003,USR-096,2026-04-28,inventory_audit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,open,loss_prevention
RPT-USR-096-004,USR-096,2025-10-09,safety_audit,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,loss_prevention
RPT-USR-096-005,USR-096,2026-01-26,loss_prevention,low,customer_service,Wait times exceed SLA at service desk during weekend peak,in_progress,mystery_shopper
RPT-USR-096-006,USR-096,2025-09-18,mystery_shop,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,store_manager
RPT-USR-097-001,USR-097,2026-04-25,safety_audit,medium,shrink,Elevated shrink pattern detected near self-checkout area,resolved,district_manager
RPT-USR-097-002,USR-097,2026-03-29,loss_prevention,high,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,store_manager
RPT-USR-097-003,USR-097,2025-09-17,district_visit,medium,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,district_manager
RPT-USR-097-004,USR-097,2025-08-26,inventory_audit,high,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,district_manager
RPT-USR-097-005,USR-097,2025-08-26,district_visit,medium,signage,Promotional signage expired or missing on endcap displays,open,district_manager
RPT-USR-097-006,USR-097,2026-02-11,loss_prevention,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,district_manager
RPT-USR-097-007,USR-097,2025-08-04,safety_audit,medium,signage,Promotional signage expired or missing on endcap displays,in_progress,store_manager
RPT-USR-097-008,USR-097,2026-01-16,inventory_audit,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,mystery_shopper
RPT-USR-098-001,USR-098,2025-07-17,safety_audit,low,staffing,Insufficient coverage during peak hours — checkout and service desk,open,store_manager
RPT-USR-098-002,USR-098,2026-06-02,safety_audit,low,shrink,Elevated shrink pattern detected near self-checkout area,in_progress,mystery_shopper
RPT-USR-098-003,USR-098,2025-09-24,loss_prevention,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,store_manager
RPT-USR-098-004,USR-098,2026-04-05,district_visit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,open,district_manager
RPT-USR-098-005,USR-098,2026-06-04,facilities,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,district_manager
RPT-USR-099-001,USR-099,2026-02-26,loss_prevention,medium,safety,Blocked emergency exit path noted during walkthrough,resolved,mystery_shopper
RPT-USR-099-002,USR-099,2026-02-09,inventory_audit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,store_manager
RPT-USR-099-003,USR-099,2025-11-06,district_visit,low,shrink,Elevated shrink pattern detected near self-checkout area,open,store_manager
RPT-USR-099-004,USR-099,2026-05-30,facilities,medium,signage,Promotional signage expired or missing on endcap displays,open,district_manager
RPT-USR-099-005,USR-099,2026-04-06,inventory_audit,low,planogram,Shelf tags misaligned with planogram — facings not compliant,open,store_manager
RPT-USR-099-006,USR-099,2025-07-31,loss_prevention,medium,planogram,Shelf tags misaligned with planogram — facings not compliant,resolved,district_manager
RPT-USR-099-007,USR-099,2025-12-07,facilities,high,inventory,Cycle count variance exceeds threshold in high-shrink categories,open,store_manager
RPT-USR-099-008,USR-099,2025-10-15,facilities,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,mystery_shopper
RPT-USR-099-009,USR-099,2026-06-14,facilities,low,signage,Promotional signage expired or missing on endcap displays,in_progress,district_manager
RPT-USR-099-010,USR-099,2025-08-22,safety_audit,low,safety,Blocked emergency exit path noted during walkthrough,in_progress,store_manager
RPT-USR-099-011,USR-099,2026-05-12,district_visit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,resolved,district_manager
RPT-USR-100-001,USR-100,2026-04-05,safety_audit,high,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,in_progress,mystery_shopper
RPT-USR-100-002,USR-100,2026-02-05,inventory_audit,low,inventory,Cycle count variance exceeds threshold in high-shrink categories,in_progress,loss_prevention
RPT-USR-100-003,USR-100,2025-08-23,mystery_shop,medium,safety,Blocked emergency exit path noted during walkthrough,open,loss_prevention
RPT-USR-100-004,USR-100,2026-01-24,inventory_audit,medium,cleaning,Backroom and sales floor cleaning below standard — debris in aisles,resolved,store_manager
RPT-USR-100-005,USR-100,2026-01-15,inventory_audit,low,signage,Promotional signage expired or missing on endcap displays,resolved,store_manager
RPT-USR-100-006,USR-100,2025-07-29,safety_audit,medium,customer_service,Wait times exceed SLA at service desk during weekend peak,resolved,store_manager
RPT-USR-100-007,USR-100,2025-12-17,safety_audit,medium,equipment,Refrigeration unit temperature fluctuation logged in dairy section,resolved,mystery_shopper
RPT-USR-100-008,USR-100,2026-02-04,loss_prevention,high,shrink,Elevated shrink pattern detected near self-checkout area,resolved,mystery_shopper
RPT-USR-100-009,USR-100,2026-01-27,inventory_audit,low,equipment,Refrigeration unit temperature fluctuation logged in dairy section,in_progress,loss_prevention
RPT-USR-100-010,USR-100,2026-06-20,safety_audit,high,staffing,Insufficient coverage during peak hours — checkout and service desk,resolved,store_manager
