store_id,week_end_date,labor_hours,shrink_pct,oos_rate,fulfillment_rate,customer_complaints,ops_row_id,embedding_model,embedding_dim
USR-005,2026-02-08,982.0,0.0181,0.0474,0.945,3,USR-005_2026-02-08,text-embedding-3-large,3072
USR-005,2026-02-15,889.1,0.0249,0.0641,0.929,1,USR-005_2026-02-15,text-embedding-3-large,3072
USR-005,2026-02-22,926.1,0.0203,0.0563,0.952,1,USR-005_2026-02-22,text-embedding-3-large,3072
USR-005,2026-03-01,987.3,0.0251,0.052,0.98,0,USR-005_2026-03-01,text-embedding-3-large,3072
USR-005,2026-03-08,1055.3,0.02,0.0507,0.929,0,USR-005_2026-03-08,text-embedding-3-large,3072
USR-005,2026-03-15,924.2,0.0271,0.0592,0.908,1,USR-005_2026-03-15,text-embedding-3-large,3072
USR-005,2026-03-22,934.1,0.0268,0.0635,0.95,1,USR-005_2026-03-22,text-embedding-3-large,3072
USR-005,2026-03-29,894.2,0.023,0.0539,0.923,0,USR-005_2026-03-29,text-embedding-3-large,3072
USR-005,2026-04-05,947.4,0.0245,0.0586,0.914,1,USR-005_2026-04-05,text-embedding-3-large,3072
USR-005,2026-04-12,920.9,0.0247,0.0599,0.987,1,USR-005_2026-04-12,text-embedding-3-large,3072
USR-005,2026-04-19,953.5,0.0258,0.0642,0.962,2,USR-005_2026-04-19,text-embedding-3-large,3072
USR-005,2026-04-26,990.3,0.0225,0.0575,0.895,1,USR-005_2026-04-26,text-embedding-3-large,3072
USR-005,2026-05-03,969.1,0.0254,0.0705,0.956,1,USR-005_2026-05-03,text-embedding-3-large,3072
USR-005,2026-05-10,1009.2,0.0195,0.0505,0.896,2,USR-005_2026-05-10,text-embedding-3-large,3072
USR-005,2026-05-17,983.9,0.0211,0.056,0.865,0,USR-005_2026-05-17,text-embedding-3-large,3072
USR-005,2026-05-24,959.3,0.0221,0.059,0.97,3,USR-005_2026-05-24,text-embedding-3-large,3072
USR-005,2026-05-31,987.3,0.025,0.0741,0.972,0,USR-005_2026-05-31,text-embedding-3-large,3072
USR-005,2026-06-07,943.8,0.0264,0.0696,0.987,2,USR-005_2026-06-07,text-embedding-3-large,3072
USR-005,2026-06-14,933.5,0.0256,0.0624,0.932,0,USR-005_2026-06-14,text-embedding-3-large,3072
USR-005,2026-06-21,964.2,0.0262,0.0623,0.891,1,USR-005_2026-06-21,text-embedding-3-large,3072
USR-006,2025-06-29,1130.7,0.0189,0.0339,0.884,1,USR-006_2025-06-29,text-embedding-3-large,3072
USR-006,2025-07-06,1255.7,0.0167,0.0404,0.99,2,USR-006_2025-07-06,text-embedding-3-large,3072
USR-006,2025-07-13,1115.8,0.0199,0.0497,0.99,2,USR-006_2025-07-13,text-embedding-3-large,3072
USR-006,2025-07-20,1173.9,0.0155,0.0377,0.961,3,USR-006_2025-07-20,text-embedding-3-large,3072
USR-006,2025-07-27,1201.2,0.0174,0.0348,0.985,3,USR-006_2025-07-27,text-embedding-3-large,3072
USR-006,2025-08-03,1096.8,0.0199,0.0476,0.969,0,USR-006_2025-08-03,text-embedding-3-large,3072
USR-006,2025-08-10,1215.2,0.0185,0.0503,0.897,2,USR-006_2025-08-10,text-embedding-3-large,3072
USR-006,2025-08-17,1195.5,0.0198,0.0419,0.935,5,USR-006_2025-08-17,text-embedding-3-large,3072
USR-006,2025-08-24,1204.1,0.0163,0.0405,0.897,2,USR-006_2025-08-24,text-embedding-3-large,3072
USR-006,2025-08-31,1290.5,0.0215,0.0369,0.879,1,USR-006_2025-08-31,text-embedding-3-large,3072
USR-006,2025-09-07,1173.0,0.0173,0.0322,0.939,3,USR-006_2025-09-07,text-embedding-3-large,3072
USR-006,2025-09-14,1220.2,0.0188,0.0374,0.966,1,USR-006_2025-09-14,text-embedding-3-large,3072
USR-006,2025-09-21,1057.9,0.0179,0.0372,0.977,3,USR-006_2025-09-21,text-embedding-3-large,3072
USR-006,2025-09-28,1327.6,0.0183,0.0367,0.948,2,USR-006_2025-09-28,text-embedding-3-large,3072
USR-006,2025-10-05,1026.5,0.0152,0.0422,0.905,8,USR-006_2025-10-05,text-embedding-3-large,3072
USR-006,2025-10-12,1148.0,0.016,0.0434,0.938,3,USR-006_2025-10-12,text-embedding-3-large,3072
USR-006,2025-10-19,1108.0,0.024,0.0467,0.961,9,USR-006_2025-10-19,text-embedding-3-large,3072
USR-006,2025-10-26,1237.3,0.0163,0.0293,0.938,1,USR-006_2025-10-26,text-embedding-3-large,3072
USR-006,2025-11-02,1211.7,0.0185,0.0472,0.958,1,USR-006_2025-11-02,text-embedding-3-large,3072
USR-006,2025-11-09,1170.0,0.0181,0.0409,0.934,1,USR-006_2025-11-09,text-embedding-3-large,3072
USR-006,2025-11-16,1320.5,0.018,0.0361,0.954,2,USR-006_2025-11-16,text-embedding-3-large,3072
USR-006,2025-11-23,1190.4,0.0179,0.0355,0.99,4,USR-006_2025-11-23,text-embedding-3-large,3072
USR-006,2025-11-30,1098.1,0.02,0.0344,0.935,3,USR-006_2025-11-30,text-embedding-3-large,3072
USR-006,2025-12-07,1213.7,0.0139,0.0373,0.91,4,USR-006_2025-12-07,text-embedding-3-large,3072
USR-006,2025-12-14,1094.2,0.0174,0.0311,0.926,3,USR-006_2025-12-14,text-embedding-3-large,3072
USR-006,2025-12-21,1176.6,0.0218,0.0302,0.92,5,USR-006_2025-12-21,text-embedding-3-large,3072
USR-006,2025-12-28,1013.5,0.0226,0.0419,0.89,2,USR-006_2025-12-28,text-embedding-3-large,3072
USR-006,2026-01-04,1341.5,0.018,0.0378,0.944,2,USR-006_2026-01-04,text-embedding-3-large,3072
USR-006,2026-01-11,1338.3,0.0178,0.0469,0.99,2,USR-006_2026-01-11,text-embedding-3-large,3072
USR-006,2026-01-18,1121.8,0.017,0.0358,0.926,4,USR-006_2026-01-18,text-embedding-3-large,3072
USR-006,2026-01-25,1285.7,0.0151,0.0457,0.957,2,USR-006_2026-01-25,text-embedding-3-large,3072
USR-006,2026-02-01,1156.5,0.0174,0.0291,0.937,5,USR-006_2026-02-01,text-embedding-3-large,3072
USR-006,2026-02-08,1243.7,0.0144,0.0455,0.92,2,USR-006_2026-02-08,text-embedding-3-large,3072
USR-006,2026-02-15,1236.0,0.0167,0.0397,0.99,1,USR-006_2026-02-15,text-embedding-3-large,3072
USR-006,2026-02-22,1136.4,0.0166,0.0387,0.959,4,USR-006_2026-02-22,text-embedding-3-large,3072
USR-006,2026-03-01,1196.5,0.0161,0.0414,0.918,5,USR-006_2026-03-01,text-embedding-3-large,3072
USR-006,2026-03-08,1213.7,0.0189,0.0406,0.97,4,USR-006_2026-03-08,text-embedding-3-large,3072
USR-006,2026-03-15,1274.1,0.0138,0.0416,0.972,4,USR-006_2026-03-15,text-embedding-3-large,3072
USR-006,2026-03-22,1204.4,0.0171,0.0351,0.908,3,USR-006_2026-03-22,text-embedding-3-large,3072
USR-006,2026-03-29,1082.7,0.0171,0.04,0.859,3,USR-006_2026-03-29,text-embedding-3-large,3072
USR-006,2026-04-05,1226.3,0.0167,0.0382,0.9,1,USR-006_2026-04-05,text-embedding-3-large,3072
USR-006,2026-04-12,1078.0,0.0171,0.0395,0.94,0,USR-006_2026-04-12,text-embedding-3-large,3072
USR-006,2026-04-19,1266.3,0.0134,0.0368,0.974,5,USR-006_2026-04-19,text-embedding-3-large,3072
USR-006,2026-04-26,1344.1,0.0144,0.0395,0.923,1,USR-006_2026-04-26,text-embedding-3-large,3072
USR-006,2026-05-03,1143.1,0.0187,0.0403,0.923,5,USR-006_2026-05-03,text-embedding-3-large,3072
USR-006,2026-05-10,1146.1,0.0209,0.0436,0.961,2,USR-006_2026-05-10,text-embedding-3-large,3072
USR-006,2026-05-17,1196.6,0.0189,0.0341,0.957,2,USR-006_2026-05-17,text-embedding-3-large,3072
USR-006,2026-05-24,1212.6,0.02,0.0479,0.963,8,USR-006_2026-05-24,text-embedding-3-large,3072
USR-006,2026-05-31,1263.3,0.0213,0.0415,0.938,3,USR-006_2026-05-31,text-embedding-3-large,3072
USR-006,2026-06-07,1274.5,0.014,0.0352,0.904,2,USR-006_2026-06-07,text-embedding-3-large,3072
USR-006,2026-06-14,1155.4,0.0182,0.0438,0.915,1,USR-006_2026-06-14,text-embedding-3-large,3072
USR-006,2026-06-21,1136.2,0.0153,0.0324,0.915,0,USR-006_2026-06-21,text-embedding-3-large,3072
USR-007,2025-06-29,1379.2,0.0196,0.0397,0.923,4,USR-007_2025-06-29,text-embedding-3-large,3072
USR-007,2025-07-06,1374.2,0.0189,0.0279,0.976,2,USR-007_2025-07-06,text-embedding-3-large,3072
USR-007,2025-07-13,1291.4,0.0156,0.0343,0.969,2,USR-007_2025-07-13,text-embedding-3-large,3072
USR-007,2025-07-20,1268.5,0.0194,0.0437,0.91,5,USR-007_2025-07-20,text-embedding-3-large,3072
USR-007,2025-07-27,1400.9,0.0181,0.0441,0.953,3,USR-007_2025-07-27,text-embedding-3-large,3072
USR-007,2025-08-03,1426.8,0.0178,0.0446,0.938,2,USR-007_2025-08-03,text-embedding-3-large,3072
USR-007,2025-08-10,1301.5,0.0189,0.0409,0.919,2,USR-007_2025-08-10,text-embedding-3-large,3072
USR-007,2025-08-17,1403.4,0.021,0.0511,0.928,2,USR-007_2025-08-17,text-embedding-3-large,3072
USR-007,2025-08-24,1269.5,0.0197,0.0431,0.936,3,USR-007_2025-08-24,text-embedding-3-large,3072
USR-007,2025-08-31,1509.7,0.0184,0.0474,0.908,3,USR-007_2025-08-31,text-embedding-3-large,3072
USR-007,2025-09-07,1354.9,0.0207,0.0356,0.99,1,USR-007_2025-09-07,text-embedding-3-large,3072
USR-007,2025-09-14,1425.6,0.0184,0.0426,0.906,0,USR-007_2025-09-14,text-embedding-3-large,3072
USR-007,2025-09-21,1391.6,0.0207,0.0401,0.904,2,USR-007_2025-09-21,text-embedding-3-large,3072
USR-007,2025-09-28,1344.5,0.0187,0.0296,0.948,1,USR-007_2025-09-28,text-embedding-3-large,3072
USR-007,2025-10-05,1337.9,0.0152,0.0432,0.971,5,USR-007_2025-10-05,text-embedding-3-large,3072
USR-007,2025-10-12,1295.7,0.0165,0.0427,0.99,2,USR-007_2025-10-12,text-embedding-3-large,3072
USR-007,2025-10-19,1253.8,0.0222,0.0372,0.958,7,USR-007_2025-10-19,text-embedding-3-large,3072
USR-007,2025-10-26,1624.5,0.0196,0.0394,0.909,7,USR-007_2025-10-26,text-embedding-3-large,3072
USR-007,2025-11-02,1509.0,0.0145,0.0287,0.929,3,USR-007_2025-11-02,text-embedding-3-large,3072
USR-007,2025-11-09,1367.0,0.0182,0.0384,0.982,4,USR-007_2025-11-09,text-embedding-3-large,3072
USR-007,2025-11-16,1348.7,0.0161,0.0432,0.921,1,USR-007_2025-11-16,text-embedding-3-large,3072
USR-007,2025-11-23,1477.5,0.0152,0.0398,0.876,3,USR-007_2025-11-23,text-embedding-3-large,3072
USR-007,2025-11-30,1472.5,0.0155,0.0358,0.886,5,USR-007_2025-11-30,text-embedding-3-large,3072
USR-007,2025-12-07,1400.0,0.0217,0.0374,0.942,6,USR-007_2025-12-07,text-embedding-3-large,3072
USR-007,2025-12-14,1391.0,0.0164,0.0281,0.951,3,USR-007_2025-12-14,text-embedding-3-large,3072
USR-007,2025-12-21,1333.5,0.0185,0.0378,0.972,4,USR-007_2025-12-21,text-embedding-3-large,3072
USR-007,2025-12-28,1348.1,0.0197,0.0469,0.929,2,USR-007_2025-12-28,text-embedding-3-large,3072
USR-007,2026-01-04,1435.7,0.0183,0.0344,0.947,2,USR-007_2026-01-04,text-embedding-3-large,3072
USR-007,2026-01-11,1389.0,0.0162,0.0376,0.975,4,USR-007_2026-01-11,text-embedding-3-large,3072
USR-007,2026-01-18,1274.5,0.0166,0.0353,0.94,3,USR-007_2026-01-18,text-embedding-3-large,3072
USR-007,2026-01-25,1455.8,0.0158,0.0435,0.956,5,USR-007_2026-01-25,text-embedding-3-large,3072
USR-007,2026-02-01,1286.1,0.0149,0.0487,0.924,1,USR-007_2026-02-01,text-embedding-3-large,3072
USR-007,2026-02-08,1281.0,0.0166,0.038,0.965,2,USR-007_2026-02-08,text-embedding-3-large,3072
USR-007,2026-02-15,1309.6,0.0194,0.0333,0.956,4,USR-007_2026-02-15,text-embedding-3-large,3072
USR-007,2026-02-22,1195.4,0.0199,0.0433,0.922,1,USR-007_2026-02-22,text-embedding-3-large,3072
USR-007,2026-03-01,1364.2,0.0166,0.037,0.899,3,USR-007_2026-03-01,text-embedding-3-large,3072
USR-007,2026-03-08,1268.9,0.0173,0.0405,0.954,3,USR-007_2026-03-08,text-embedding-3-large,3072
USR-007,2026-03-15,1372.6,0.0152,0.0342,0.917,2,USR-007_2026-03-15,text-embedding-3-large,3072
USR-007,2026-03-22,1323.8,0.017,0.0362,0.94,2,USR-007_2026-03-22,text-embedding-3-large,3072
USR-007,2026-03-29,1260.6,0.0197,0.04,0.966,5,USR-007_2026-03-29,text-embedding-3-large,3072
USR-007,2026-04-05,1317.1,0.0178,0.0276,0.91,4,USR-007_2026-04-05,text-embedding-3-large,3072
USR-007,2026-04-12,1267.5,0.0186,0.0394,0.931,0,USR-007_2026-04-12,text-embedding-3-large,3072
USR-007,2026-04-19,1254.6,0.0185,0.0273,0.895,4,USR-007_2026-04-19,text-embedding-3-large,3072
USR-007,2026-04-26,1447.1,0.0155,0.0358,0.917,4,USR-007_2026-04-26,text-embedding-3-large,3072
USR-007,2026-05-03,1415.0,0.0178,0.0399,0.946,2,USR-007_2026-05-03,text-embedding-3-large,3072
USR-007,2026-05-10,1481.1,0.0193,0.0406,0.967,2,USR-007_2026-05-10,text-embedding-3-large,3072
USR-007,2026-05-17,1366.2,0.0196,0.0327,0.91,2,USR-007_2026-05-17,text-embedding-3-large,3072
USR-007,2026-05-24,1487.7,0.0146,0.0372,0.949,2,USR-007_2026-05-24,text-embedding-3-large,3072
USR-007,2026-05-31,1464.4,0.0186,0.0338,0.99,3,USR-007_2026-05-31,text-embedding-3-large,3072
USR-007,2026-06-07,1307.0,0.0188,0.0324,0.93,2,USR-007_2026-06-07,text-embedding-3-large,3072
USR-007,2026-06-14,1357.2,0.0152,0.0432,0.886,2,USR-007_2026-06-14,text-embedding-3-large,3072
USR-007,2026-06-21,1436.8,0.0183,0.0368,0.986,2,USR-007_2026-06-21,text-embedding-3-large,3072
USR-008,2025-06-29,946.6,0.0294,0.0549,0.903,4,USR-008_2025-06-29,text-embedding-3-large,3072
USR-008,2025-07-06,878.0,0.0323,0.0401,0.939,3,USR-008_2025-07-06,text-embedding-3-large,3072
USR-008,2025-07-13,896.1,0.0285,0.0493,0.988,2,USR-008_2025-07-13,text-embedding-3-large,3072
USR-008,2025-07-20,943.1,0.0293,0.0527,0.919,1,USR-008_2025-07-20,text-embedding-3-large,3072
USR-008,2025-07-27,919.5,0.0312,0.0538,0.936,5,USR-008_2025-07-27,text-embedding-3-large,3072
USR-008,2025-08-03,888.9,0.0303,0.0551,0.955,8,USR-008_2025-08-03,text-embedding-3-large,3072
USR-008,2025-08-10,939.0,0.0262,0.0524,0.955,1,USR-008_2025-08-10,text-embedding-3-large,3072
USR-008,2025-08-17,991.9,0.0263,0.045,0.99,4,USR-008_2025-08-17,text-embedding-3-large,3072
USR-008,2025-08-24,871.5,0.0283,0.0504,0.92,2,USR-008_2025-08-24,text-embedding-3-large,3072
USR-008,2025-08-31,870.9,0.0327,0.0497,0.921,2,USR-008_2025-08-31,text-embedding-3-large,3072
USR-008,2025-09-07,878.6,0.0301,0.0556,0.915,2,USR-008_2025-09-07,text-embedding-3-large,3072
USR-008,2025-09-14,1005.5,0.0283,0.05,0.906,1,USR-008_2025-09-14,text-embedding-3-large,3072
USR-008,2025-09-21,935.6,0.0305,0.0621,0.948,2,USR-008_2025-09-21,text-embedding-3-large,3072
USR-008,2025-09-28,794.6,0.0334,0.0542,0.938,4,USR-008_2025-09-28,text-embedding-3-large,3072
USR-008,2025-10-05,901.4,0.0269,0.0528,0.945,1,USR-008_2025-10-05,text-embedding-3-large,3072
USR-008,2025-10-12,861.6,0.0253,0.0537,0.91,2,USR-008_2025-10-12,text-embedding-3-large,3072
USR-008,2025-10-19,820.7,0.0326,0.0539,0.939,3,USR-008_2025-10-19,text-embedding-3-large,3072
USR-008,2025-10-26,894.1,0.0288,0.0682,0.91,2,USR-008_2025-10-26,text-embedding-3-large,3072
USR-008,2025-11-02,923.2,0.0238,0.0507,0.974,3,USR-008_2025-11-02,text-embedding-3-large,3072
USR-008,2025-11-09,908.1,0.0264,0.0523,0.895,2,USR-008_2025-11-09,text-embedding-3-large,3072
USR-008,2025-11-16,958.3,0.0326,0.0387,0.93,7,USR-008_2025-11-16,text-embedding-3-large,3072
USR-008,2025-11-23,999.5,0.0259,0.0495,0.964,7,USR-008_2025-11-23,text-embedding-3-large,3072
USR-008,2025-11-30,918.2,0.0268,0.0493,0.932,2,USR-008_2025-11-30,text-embedding-3-large,3072
USR-008,2025-12-07,937.2,0.0298,0.0529,0.942,1,USR-008_2025-12-07,text-embedding-3-large,3072
USR-008,2025-12-14,1012.4,0.0376,0.0495,0.92,1,USR-008_2025-12-14,text-embedding-3-large,3072
USR-008,2025-12-21,1020.5,0.0277,0.0566,0.916,4,USR-008_2025-12-21,text-embedding-3-large,3072
USR-008,2025-12-28,894.9,0.0276,0.0477,0.99,1,USR-008_2025-12-28,text-embedding-3-large,3072
USR-008,2026-01-04,907.0,0.0312,0.0414,0.924,3,USR-008_2026-01-04,text-embedding-3-large,3072
USR-008,2026-01-11,999.6,0.0331,0.0655,0.92,5,USR-008_2026-01-11,text-embedding-3-large,3072
USR-008,2026-01-18,907.5,0.0187,0.0403,0.952,6,USR-008_2026-01-18,text-embedding-3-large,3072
USR-008,2026-01-25,1011.2,0.0299,0.0448,0.963,2,USR-008_2026-01-25,text-embedding-3-large,3072
USR-008,2026-02-01,948.1,0.0265,0.0521,0.95,5,USR-008_2026-02-01,text-embedding-3-large,3072
USR-008,2026-02-08,967.8,0.0288,0.0507,0.944,1,USR-008_2026-02-08,text-embedding-3-large,3072
USR-008,2026-02-15,976.3,0.0252,0.0384,0.974,3,USR-008_2026-02-15,text-embedding-3-large,3072
USR-008,2026-02-22,828.4,0.0259,0.0586,0.99,2,USR-008_2026-02-22,text-embedding-3-large,3072
USR-008,2026-03-01,841.5,0.0343,0.0346,0.936,2,USR-008_2026-03-01,text-embedding-3-large,3072
USR-008,2026-03-08,852.4,0.0241,0.0539,0.99,4,USR-008_2026-03-08,text-embedding-3-large,3072
USR-008,2026-03-15,945.4,0.0334,0.041,0.944,0,USR-008_2026-03-15,text-embedding-3-large,3072
USR-008,2026-03-22,825.3,0.0267,0.0576,0.937,7,USR-008_2026-03-22,text-embedding-3-large,3072
USR-008,2026-03-29,899.5,0.0277,0.0602,0.914,1,USR-008_2026-03-29,text-embedding-3-large,3072
USR-008,2026-04-05,954.4,0.0307,0.065,0.914,4,USR-008_2026-04-05,text-embedding-3-large,3072
USR-008,2026-04-12,967.4,0.0307,0.0615,0.901,4,USR-008_2026-04-12,text-embedding-3-large,3072
USR-008,2026-04-19,872.2,0.0313,0.0397,0.903,3,USR-008_2026-04-19,text-embedding-3-large,3072
USR-008,2026-04-26,914.2,0.0332,0.0621,0.924,1,USR-008_2026-04-26,text-embedding-3-large,3072
USR-008,2026-05-03,950.9,0.0263,0.0548,0.932,0,USR-008_2026-05-03,text-embedding-3-large,3072
USR-008,2026-05-10,957.3,0.025,0.0561,0.983,4,USR-008_2026-05-10,text-embedding-3-large,3072
USR-008,2026-05-17,890.4,0.0311,0.0496,0.897,2,USR-008_2026-05-17,text-embedding-3-large,3072
USR-008,2026-05-24,953.7,0.0305,0.0395,0.932,3,USR-008_2026-05-24,text-embedding-3-large,3072
USR-008,2026-05-31,946.5,0.0309,0.0508,0.9,1,USR-008_2026-05-31,text-embedding-3-large,3072
USR-008,2026-06-07,899.5,0.0282,0.044,0.947,5,USR-008_2026-06-07,text-embedding-3-large,3072
USR-008,2026-06-14,885.6,0.0234,0.0538,0.909,4,USR-008_2026-06-14,text-embedding-3-large,3072
USR-008,2026-06-21,890.3,0.0356,0.0525,0.943,1,USR-008_2026-06-21,text-embedding-3-large,3072
USR-009,2025-06-29,1645.4,0.0299,0.0636,0.904,3,USR-009_2025-06-29,text-embedding-3-large,3072
USR-009,2025-07-06,1614.1,0.0326,0.0456,0.92,4,USR-009_2025-07-06,text-embedding-3-large,3072
USR-009,2025-07-13,1524.8,0.0269,0.044,0.99,1,USR-009_2025-07-13,text-embedding-3-large,3072
USR-009,2025-07-20,1539.3,0.0292,0.0516,0.95,2,USR-009_2025-07-20,text-embedding-3-large,3072
USR-009,2025-07-27,1338.3,0.028,0.0406,0.941,3,USR-009_2025-07-27,text-embedding-3-large,3072
USR-009,2025-08-03,1279.5,0.0268,0.0558,0.936,3,USR-009_2025-08-03,text-embedding-3-large,3072
USR-009,2025-08-10,1509.2,0.0251,0.0558,0.957,0,USR-009_2025-08-10,text-embedding-3-large,3072
USR-009,2025-08-17,1727.6,0.0271,0.0646,0.91,4,USR-009_2025-08-17,text-embedding-3-large,3072
USR-009,2025-08-24,1515.0,0.0304,0.0386,0.961,2,USR-009_2025-08-24,text-embedding-3-large,3072
USR-009,2025-08-31,1415.8,0.0412,0.0495,0.961,3,USR-009_2025-08-31,text-embedding-3-large,3072
USR-009,2025-09-07,1653.9,0.0313,0.0624,0.921,4,USR-009_2025-09-07,text-embedding-3-large,3072
USR-009,2025-09-14,1522.8,0.0335,0.0482,0.981,2,USR-009_2025-09-14,text-embedding-3-large,3072
USR-009,2025-09-21,1400.4,0.0391,0.0475,0.975,2,USR-009_2025-09-21,text-embedding-3-large,3072
USR-009,2025-09-28,1519.6,0.034,0.042,0.955,4,USR-009_2025-09-28,text-embedding-3-large,3072
USR-009,2025-10-05,1556.3,0.0274,0.0622,0.968,2,USR-009_2025-10-05,text-embedding-3-large,3072
USR-009,2025-10-12,1568.7,0.0271,0.0518,0.945,4,USR-009_2025-10-12,text-embedding-3-large,3072
USR-009,2025-10-19,1408.3,0.0268,0.0488,0.915,5,USR-009_2025-10-19,text-embedding-3-large,3072
USR-009,2025-10-26,1481.8,0.0247,0.0517,0.936,3,USR-009_2025-10-26,text-embedding-3-large,3072
USR-009,2025-11-02,1594.7,0.029,0.0473,0.985,4,USR-009_2025-11-02,text-embedding-3-large,3072
USR-009,2025-11-09,1527.6,0.0265,0.04,0.98,1,USR-009_2025-11-09,text-embedding-3-large,3072
USR-009,2025-11-16,1606.6,0.0318,0.0551,0.96,4,USR-009_2025-11-16,text-embedding-3-large,3072
USR-009,2025-11-23,1641.8,0.0307,0.0449,0.904,2,USR-009_2025-11-23,text-embedding-3-large,3072
USR-009,2025-11-30,1707.1,0.0277,0.0573,0.954,3,USR-009_2025-11-30,text-embedding-3-large,3072
USR-009,2025-12-07,1549.9,0.034,0.05,0.891,3,USR-009_2025-12-07,text-embedding-3-large,3072
USR-009,2025-12-14,1524.7,0.0233,0.0511,0.983,4,USR-009_2025-12-14,text-embedding-3-large,3072
USR-009,2025-12-21,1393.2,0.0312,0.0632,0.965,4,USR-009_2025-12-21,text-embedding-3-large,3072
USR-009,2025-12-28,1579.5,0.0333,0.0606,0.929,4,USR-009_2025-12-28,text-embedding-3-large,3072
USR-009,2026-01-04,1497.7,0.0282,0.0431,0.986,2,USR-009_2026-01-04,text-embedding-3-large,3072
USR-009,2026-01-11,1478.6,0.025,0.05,0.915,5,USR-009_2026-01-11,text-embedding-3-large,3072
USR-009,2026-01-18,1543.4,0.0372,0.0384,0.948,3,USR-009_2026-01-18,text-embedding-3-large,3072
USR-009,2026-01-25,1457.3,0.0266,0.0527,0.899,2,USR-009_2026-01-25,text-embedding-3-large,3072
USR-009,2026-02-01,1377.2,0.0354,0.0427,0.937,3,USR-009_2026-02-01,text-embedding-3-large,3072
USR-009,2026-02-08,1525.1,0.0273,0.0446,0.953,6,USR-009_2026-02-08,text-embedding-3-large,3072
USR-009,2026-02-15,1418.1,0.0265,0.0479,0.948,3,USR-009_2026-02-15,text-embedding-3-large,3072
USR-009,2026-02-22,1640.9,0.0266,0.0536,0.955,4,USR-009_2026-02-22,text-embedding-3-large,3072
USR-009,2026-03-01,1528.9,0.0286,0.0391,0.949,2,USR-009_2026-03-01,text-embedding-3-large,3072
USR-009,2026-03-08,1516.2,0.0193,0.0334,0.922,2,USR-009_2026-03-08,text-embedding-3-large,3072
USR-009,2026-03-15,1584.0,0.0247,0.0473,0.928,3,USR-009_2026-03-15,text-embedding-3-large,3072
USR-009,2026-03-22,1405.3,0.0363,0.0423,0.929,2,USR-009_2026-03-22,text-embedding-3-large,3072
USR-009,2026-03-29,1431.1,0.0359,0.0441,0.925,4,USR-009_2026-03-29,text-embedding-3-large,3072
USR-009,2026-04-05,1522.5,0.0317,0.0403,0.85,3,USR-009_2026-04-05,text-embedding-3-large,3072
USR-009,2026-04-12,1760.8,0.0314,0.0605,0.946,1,USR-009_2026-04-12,text-embedding-3-large,3072
USR-009,2026-04-19,1592.7,0.0268,0.0503,0.919,3,USR-009_2026-04-19,text-embedding-3-large,3072
USR-009,2026-04-26,1535.6,0.0292,0.0463,0.945,8,USR-009_2026-04-26,text-embedding-3-large,3072
USR-009,2026-05-03,1670.8,0.0354,0.0544,0.951,3,USR-009_2026-05-03,text-embedding-3-large,3072
USR-009,2026-05-10,1615.4,0.0347,0.0501,0.917,0,USR-009_2026-05-10,text-embedding-3-large,3072
USR-009,2026-05-17,1474.5,0.0279,0.0404,0.933,4,USR-009_2026-05-17,text-embedding-3-large,3072
USR-009,2026-05-24,1550.4,0.03,0.0571,0.893,6,USR-009_2026-05-24,text-embedding-3-large,3072
USR-009,2026-05-31,1633.4,0.0352,0.0515,0.91,2,USR-009_2026-05-31,text-embedding-3-large,3072
USR-009,2026-06-07,1528.2,0.0272,0.0584,0.945,2,USR-009_2026-06-07,text-embedding-3-large,3072
USR-009,2026-06-14,1741.8,0.0279,0.0327,0.99,3,USR-009_2026-06-14,text-embedding-3-large,3072
USR-009,2026-06-21,1555.7,0.0335,0.0548,0.944,0,USR-009_2026-06-21,text-embedding-3-large,3072
USR-010,2025-06-29,1904.5,0.0155,0.0311,0.901,0,USR-010_2025-06-29,text-embedding-3-large,3072
USR-010,2025-07-06,2182.5,0.018,0.0334,0.928,2,USR-010_2025-07-06,text-embedding-3-large,3072
USR-010,2025-07-13,2109.5,0.0149,0.0289,0.971,1,USR-010_2025-07-13,text-embedding-3-large,3072
USR-010,2025-07-20,1814.4,0.015,0.0247,0.909,1,USR-010_2025-07-20,text-embedding-3-large,3072
USR-010,2025-07-27,2023.7,0.0184,0.0286,0.941,1,USR-010_2025-07-27,text-embedding-3-large,3072
USR-010,2025-08-03,1682.0,0.0166,0.0292,0.931,0,USR-010_2025-08-03,text-embedding-3-large,3072
USR-010,2025-08-10,1825.8,0.0158,0.0283,0.967,2,USR-010_2025-08-10,text-embedding-3-large,3072
USR-010,2025-08-17,1821.9,0.0133,0.0317,0.915,1,USR-010_2025-08-17,text-embedding-3-large,3072
